44,0.00005116,0.0801,0.00002588,0.09017,0.9435,HP1225
45,0.00005116,0.101,0.00002588,0.09322,0.95033,HP1225
46,0.00005116,0.0973,0.00005175,0.07063,0.94294,HP1225
47,0.00005116,0.0776,0.0001035,0.07195,0.9417,HP1225
48,0.00005116,0.0765,0.00002588,0.1026,0.94614,HP1225
49,0.00005116,0.0771,0.00007763,0.1026,0.94645,HP1225
50,0.00005116,0.0909,0.00002588,0.1083,0.95194,HP1225
51,0.00005116,0.0949,0.00002588,0.0834,0.94623,HP1225
52,0.0001535,0.097,0.00007763,0.09017,0.9485,HP1225
53,0.00005116,0.101,0.00002588,0.0834,0.94726,HP1225
54,0.00005116,0.0772,0.00007763,0.07249,0.94191,HP1225
55,0.04835,0.0094,0.0399,0.09322,0.91555,HP16
56,0.00005116,0.0979,0.00007763,0.1026,0.95057,HP1225
57,0.00005116,0.0728,0.00002588,0.08426,0.94018,HP1225
58,0.04712,0.0032,0.001113,0.09322,0.90797,HP16
59,0.00005116,0.0765,0.00002588,0.09017,0.94355,HP1225
60,0.0001023,0.0784,0.00005175,0.1026,0.94708,HP1225
61,0.00005116,0.0833,0.00002588,0.08426,0.94368,HP1225
62,0.00005116,0.0801,0.00002588,0.1026,0.94787,HP1225
63,0.00005116,0.08,0.00005175,0.09017,0.94422,HP1225
64,0.0001023,0.1095,0.00002588,0.08426,0.94828,HP1225
65,0.00005116,0.084,0.00005175,0.09017,0.94581,HP1225
66,0.00005116,0.0949,0.00002588,0.1026,0.95185,HP1225
67,0.00005116,0.0765,0.00002588,0.09322,0.94454,HP1225
68,0.00005116,0.0757,0.00007763,0.1083,0.94588,HP1225
69,0.00005116,0.1095,0.00002588,0.1083,0.95582,HP1225
70,0.00005116,0.0801,0.00002588,0.1026,0.94787,HP1225
71,0.0001023,0.0799,0.00005175,0.07249,0.94236,HP1225
72,0.00005116,0.1022,0.00002588,0.09017,0.95298,HP1225
73,0.0001535,0.1022,0.00007763,0.07565,0.94598,HP1225
74,0.0001535,0.0853,0.0001035,0.1083,0.95074,HP1225
75,0.00005116,0.0702,0.00007763,0.1083,0.94403,HP1225
76,0.00005116,0.074,0.00002588,0.07249,0.94101,HP1225
77,0.00005116,0.0872,0.00005175,0.07195,0.94186,HP1225
78,0.00005116,0.0801,0.00002588,0.07565,0.9441,HP1225
79,0.00005116,0.1095,0.00002588,0.09322,0.95414,HP1225
80,0.00005116,0.1022,0.00002588,0.07063,0.94371,HP1225
81,0.0001023,0.0828,0.00005175,0.09322,0.94852,HP1225
82,0.00005116,0.0801,0.00002588,0.09322,0.9467,HP1225
83,0.00005116,0.0765,0.00002588,0.1083,0.94684,HP1225
84,0.00005116,0.0891,0.00002588,0.08426,0.94948,HP1225
85,0.00005116,0.0833,0.00002588,0.07565,0.94459,HP1225
86,0.0001535,0.0869,0.00005175,0.1083,0.9513,HP1225
87,0.0001023,0.0789,0.0002588,0.08876,0.9462,HP1225
88,0.00005116,0.0801,0.00002588,0.09017,0.94694,HP1225
89,0.00005116,0.0765,0.00002588,0.09322,0.94454,HP1225
90,0.00005116,0.0777,0.00002588,0.08426,0.94539,HP1225
91,0.00005116,0.101,0.00002588,0.09322,0.95432,HP1225
92,0.00005116,0.0829,0.00007763,0.09017,0.94859,HP1225
93,0.00005116,0.1095,0.00002588,0.08876,0.95271,HP1225
94,0.00005116,0.0826,0.00005175,0.0834,0.94753,HP1225
95,0.000307,0.0721,0.0001035,0.0834,0.9415,HP1225
96,0.0001023,0.064,0.00005175,0.1083,0.94117,HP1225
97,0.00005116,0.0769,0.00002588,0.07063,0.94081,HP1225
98,0.00005116,0.0872,0.00002588,0.09017,0.95055,HP1225
99,0.0002558,0.0698,0.0001294,0.08876,0.94058,HP1225
100,0.00005116,0.0665,0.00002588,0.1083,0.94225,HP1225
101,0.0001023,0.0746,0.00005175,0.1026,0.94521,HP1225
102,0.00005116,0.0769,0.00002588,0.07063,0.94081,HP1225
103,0.00005116,0.0735,0.00002588,0.08876,0.94216,HP1225
104,0.00005116,0.0909,0.00002588,0.08426,0.94972,HP1225
105,0.00005116,0.0801,0.00002588,0.07249,0.94238,HP1225
106,0.00005116,0.0833,0.00002588,0.07565,0.94459,HP1225
107,0.00005116,0.1022,0.00002588,0.0834,0.94972,HP1225
108,0.00005116,0.0833,0.00002588,0.07063,0.94111,HP1225
109,0.00005116,0.0765,0.00002588,0.08426,0.94466,HP1225
110,0.0001023,0.0844,0.00005175,0.0834,0.94812,HP1225
111,0.00005116,0.0765,0.00002588,0.1083,0.94684,HP1225
112,0.00005116,0.0764,0.00005175,0.07195,0.94145,HP1225
113,0.00005116,0.0777,0.00002588,0.08876,0.94538,HP1225
114,0.00005116,0.1022,0.00005175,0.09017,0.95298,HP1225
115,0.00005116,0.0801,0.00002588,0.1083,0.94851,HP1225
116,0.00005116,0.1022,0.00002588,0.09322,0.95439,HP1225
117,0.00005116,0.0769,0.00002588,0.0834,0.94486,HP1225
118,0.00005116,0.0666,0.00007763,0.1083,0.94229,HP1225
119,0.00005116,0.0728,0.00002588,0.0834,0.94206,HP1225
120,0.00005116,0.0632,0.0001553,0.1083,0.94077,HP1225
128329,0.00005116,0.1037,0.00002588,0.08426,0.95028,HP1225
122,0.00005116,0.0833,0.00002588,0.07195,0.94215,HP1225
123,0.00005116,0.1037,0.00002588,0.07195,0.94462,HP1225
124,0.00005116,0.0756,0.00007763,0.1026,0.94571,HP1225
125,0.0001023,0.0819,0.00005175,0.1083,0.94931,HP1225
126,0.00005116,0.0801,0.00002588,0.09322,0.9467,HP1225
127,0.00005116,0.0872,0.00002588,0.07195,0.94194,HP1225
128,0.0001023,0.0739,0.00007763,0.1083,0.94573,HP1225
51491,0.00005116,0.0728,0.00002588,0.09322,0.94299,HP1225
130,0.00005116,0.0833,0.00002588,0.0834,0.94777,HP1225
131,0.00005116,0.1037,0.00002588,0.07063,0.94387,HP1225
132,0.00005116,0.0833,0.00002588,0.07063,0.94111,HP1225
31073,0.00005116,0.0891,0.00002588,0.09322,0.95169,HP1225
134,0.00005116,0.074,0.00002588,0.07063,0.94017,HP1225
135,0.00005116,0.0703,0.0001035,0.09017,0.94113,HP1225
136,0.002149,0.0435,0.0008281,0.08426,0.92096,HP1225
137,0.00005116,0.0777,0.00002588,0.08876,0.94555,HP2074
138,0.001535,0.0147,0.0004917,0.1083,0.92257,HP0
139,0.00005116,0.074,0.00002588,0.07249,0.94101,HP1225
140,0.0001023,0.0527,0.00005175,0.05858,0.9223,HP1225
141,0.00005116,0.0833,0.00002588,0.07195,0.94215,HP1225
142,0.0001535,0.0595,0.00007763,0.1026,0.93752,HP1225
143,0.000614,0.0444,0.0005952,0.08426,0.92185,HP1225
144,0.0001535,0.0456,0.0003623,0.1026,0.92817,HP820
145,0.00005116,0.0532,0.00002588,0.09322,0.93122,HP1225
146,0.002251,0.0543,0.0007504,0.08426,0.92895,HP1225
147,0.0001535,0.0716,0.00007763,0.09322,0.94236,HP1225
148,0.0001023,0.1037,0.00002588,0.07195,0.94462,HP1225
149,0.0001023,0.0418,0.0003364,0.1083,0.92759,HP820
150,0.0002047,0.0557,0.0001035,0.05858,0.92521,HP1225
151,0.0001023,0.0392,0.000207,0.1083,0.93021,HP820
152,0.00005116,0.0532,0.00002588,0.1026,0.93431,HP820
153,0.001995,0.038,0.0008022,0.1026,0.92679,HP820
154,0.000614,0.0457,0.0007504,0.1083,0.93126,HP820
155,0.00005116,0.0644,0.00002588,0.07565,0.93521,HP1225
156,0.0006651,0.048,0.0005952,0.08426,0.92446,HP1225
157,0.00005116,0.0515,0.00005175,0.09017,0.9291,HP1225
158,0.0001023,0.0403,0.0001553,0.09322,0.92266,HP820
159,0.00005116,0.0622,0.00007763,0.1026,0.93891,HP1225
160,0.0008698,0.0351,0.002044,0.09322,0.92053,HP820
161,0.0001023,0.0491,0.0001553,0.09322,0.92876,HP1225
162,0.00005116,0.0271,0.00007763,0.1026,0.92071,HP820
163,0.00005116,0.0509,0.0001035,0.07063,0.9224,HP1225
164,0.0001535,0.0522,0.00007763,0.09017,0.9296,HP1225
165,0.0007675,0.014,0.0007504,0.1083,0.92266,HP0
166,0.00005116,0.0018,0.00002588,0.1083,0.92138,HP16
167,0.0001535,0.0275,0.0002588,0.1083,0.92339,HP820
168,0.0002558,0.0609,0.0001294,0.09017,0.93527,HP1225
169,0.0002558,0.0353,0.0004399,0.1083,0.92869,HP820
170,0.00005116,0.0265,0.00007763,0.1026,0.92211,HP820
171,0.00005116,0.0472,0.00002588,0.07565,0.92051,HP1225
172,0.0001535,0.0481,0.0001811,0.09322,0.92811,HP820
173,0.00005116,0.0593,0.00002588,0.1026,0.93741,HP1225
174,0.0001535,0.0442,0.0001553,0.1026,0.9292,HP820
175,0.0004605,0.0345,0.0006987,0.1026,0.92549,HP820
176,0.0002047,0.0123,0.0003623,0.1083,0.92237,HP0
177,0.00005116,0.0567,0.00005175,0.07565,0.92899,HP1225
178,0.0001023,0.0442,0.00007763,0.1026,0.92919,HP820
179,0.0001023,0.0024,0.00007763,0.1083,0.92145,HP16
180,0.002507,0.0403,0.00163,0.09017,0.92029,HP820
181,0.00005116,0.0051,0.00007763,0.1083,0.92125,HP16
182,0.0001023,0.0015,0.00005175,0.1083,0.92145,HP16
183,0.0001535,0.0456,0.00007763,0.0834,0.92238,HP2000
184,0.0001023,0.0683,0.00002588,0.07249,0.93821,HP1225
185,0.0008186,0.0297,0.001371,0.1083,0.92641,HP820
186,0.001381,0.0426,0.0008281,0.09322,0.92322,HP820
187,0.0001023,0.0515,0.0001035,0.09322,0.93022,HP2000
188,0.00005116,0.0644,0.00002588,0.08876,0.93727,HP1225
189,0.00005116,0.0296,0.00007763,0.1026,0.92349,HP820
190,0.0001023,0.0618,0.0001035,0.09017,0.93586,HP1225
191,0.00005116,0.0357,0.00007763,0.09322,0.92093,HP820
192,0.00005116,0.0909,0.00002588,0.07195,0.94281,HP1225
193,0.00005116,0.0588,0.00002588,0.1083,0.93878,HP820
194,0.0002558,0.0506,0.000207,0.07565,0.92358,HP1225
195,0.0002047,0.0224,0.0002846,0.1026,0.92095,HP820
196,0.0002558,0.0552,0.000207,0.09017,0.93157,HP1225
197,0.00005116,0.0509,0.00007763,0.05858,0.92016,HP1225
198,0.00005116,0.0532,0.00002588,0.09017,0.93027,HP1225
199,0.0002047,0.0353,0.0002588,0.09322,0.92072,HP820
200,0.00005116,0.0257,0.00007763,0.1026,0.92204,HP820
201,0.0009721,0.0225,0.0004658,0.1083,0.92424,HP820
202,0.0003581,0.0035,0.0001035,0.1083,0.92145,HP16
203,0.0001535,0.0174,0.0001294,0.1083,0.92287,HP820
204,0.0001535,0.0411,0.0003882,0.1083,0.93095,HP820
17154,0.0002047,0.0575,0.0001294,0.1026,0.93655,HP2000
206,0.00005116,0.0024,0.00002588,0.1083,0.92147,HP16
207,0.0007675,0.0244,0.001164,0.1026,0.92163,HP820
82752,0.00005116,0.0106,0.00002588,0.1083,0.92213,HP0
209,0.00005116,0.0647,0.00005175,0.07195,0.93551,HP1225
210,0.0001023,0.0531,0.0001035,0.08426,0.92832,HP1225
211,0.0007675,0.0268,0.002329,0.1026,0.92245,HP820
212,0.0001023,0.0427,0.0001294,0.1026,0.92886,HP820
213,0.00005116,0.0047,0.00005175,0.1083,0.92158,HP16
214,0.00005116,0.0206,0.00002588,0.1083,0.92404,HP820
215,0.0001535,0.0273,0.0001035,0.1083,0.92589,HP820
216,0.00005116,0.0491,0.00002588,0.07195,0.92097,HP1225
217,0.00005116,0.0182,0.00002588,0.1083,0.92349,HP820
218,0.00005116,0.0536,0.00005175,0.09017,0.93052,HP1225
219,0.00005116,0.0455,0.0001553,0.08876,0.92461,HP820
220,0.00005116,0.0463,0.00005175,0.1026,0.93024,HP820
221,0.00005116,0.0763,0.00007763,0.09017,0.94417,HP1225
222,0.00005116,0.0388,0.0001035,0.1026,0.92734,HP820
223,0.00005116,0.0133,0.00005175,0.1083,0.92252,HP0
224,0.0003581,0.0681,0.0001811,0.08426,0.93855,HP1225
225,0.0001535,0.0305,0.0004917,0.1026,0.92388,HP820
226,0.0002047,0.0236,0.0002588,0.1026,0.92142,HP820
227,0.0001023,0.0008,0.0001294,0.1083,0.92144,HP16
228,0.0001535,0.0348,0.00007763,0.09322,0.92041,HP820
229,0.0001023,0.0427,0.00005175,0.1026,0.92886,HP820
230,0.00005116,0.0309,0.000207,0.1026,0.92404,HP820
231,0.00005116,0.0304,0.00002588,0.1026,0.92384,HP820
232,0.0002558,0.0255,0.0003882,0.1026,0.92201,HP820
233,0.00005116,0.0535,0.00005175,0.09322,0.93139,HP1225
234,0.0001535,0.0369,0.00007763,0.09322,0.92153,HP820
235,0.00005116,0.0541,0.00007763,0.1026,0.93481,HP820
236,0.0008698,0.0257,0.0003882,0.1083,0.92545,HP820
237,0.0001023,0.0182,0.0001294,0.1083,0.92349,HP820
238,0.0001023,0.0459,0.0001035,0.09017,0.92544,HP820
239,0.0002558,0.0392,0.0003364,0.09322,0.9224,HP820
240,0.0001023,0.0335,0.0001811,0.1026,0.92508,HP820
241,0.00005116,0.0391,0.00007763,0.1026,0.92749,HP820
242,0.0006651,0.0268,0.001863,0.1083,0.9258,HP820
243,0.00005116,0.0389,0.00005175,0.1026,0.92739,HP820
244,0.0002047,0.0002,0.0001035,0.1083,0.92143,HP16
245,0.0002558,0.054,0.0001294,0.07195,0.92574,HP1225
246,0.0001023,0.0494,0.0001035,0.07195,0.92129,HP1225
247,0.00005116,0.0001,0.00005175,0.1083,0.92144,HP16
248,0.0001023,0.0692,0.00007763,0.08426,0.93903,HP1225
249,0.0002047,0.0407,0.000207,0.1026,0.92821,HP820
250,0.000307,0.0333,0.000207,0.1026,0.92499,HP820
251,0.00005116,0.0728,0.00002588,0.09322,0.94299,HP1225
252,0.00005116,0.0336,0.00007763,0.1026,0.92513,HP820
253,0.0005628,0.032,0.0001553,0.1026,0.9244,HP820
254,0.00005116,0.0577,0.00007763,0.1026,0.93665,HP1225
255,0.0002047,0.0462,0.0002329,0.09322,0.927,HP820
256,0.0002047,0.0429,0.000414,0.09017,0.92352,HP820
257,0.0002047,0.0299,0.0001294,0.1026,0.92363,HP820
258,0.0001535,0.0088,0.00007763,0.1083,0.92189,HP0
259,0.0005628,0.0273,0.001708,0.1083,0.92597,HP820
260,0.0001023,0.0549,0.00005175,0.07063,0.92608,HP1225
261,0.0002047,0.0371,0.0001294,0.09322,0.92163,HP820
262,0.00005116,0.0304,0.00005175,0.1083,0.9268,HP820
263,0.0001023,0.0393,0.00005175,0.1026,0.92759,HP820
264,0.0001023,0.0527,0.00005175,0.07063,0.92419,HP1225
265,0.0003581,0.0467,0.0003364,0.1083,0.93269,HP820
266,0.0002558,0.0496,0.0002329,0.09017,0.92791,HP1225
267,0.000614,0.046,0.0007763,0.09322,0.92685,HP820
268,0.00005116,0.0486,0.00002588,0.1083,0.93334,HP820
269,0.0001023,0.0481,0.00005175,0.1026,0.93155,HP820
270,0.0002558,0.0465,0.0001035,0.08426,0.92342,HP1225
34308,0.0001023,0.0077,0.0001035,0.1083,0.92181,HP0
272,0.0001023,0.0542,0.0001553,0.09322,0.93187,HP1225
273,0.0001023,0.0418,0.00007763,0.09322,0.92382,HP820
274,0.00005116,0.0537,0.00002588,0.0834,0.92848,HP1225
275,0.00005116,0.0005,0.00002588,0.1083,0.92144,HP16
276,0.0001535,0.051,0.0001811,0.07249,0.92301,HP1225
277,0.001126,0.0289,0.002614,0.1083,0.92635,HP820
278,0.00005116,0.0012,0.00002588,0.1083,0.92145,HP16
99904,0.00005116,0.0665,0.00002588,0.08876,0.93862,HP1225
280,0.00005116,0.0294,0.00007763,0.1026,0.92339,HP820
281,0.0001535,0.0431,0.00005175,0.09322,0.92486,HP820
282,0.0001535,0.0544,0.0002846,0.07063,0.92568,HP1225
283,0.002302,0.0221,0.007608,0.1083,0.92304,HP820
284,0.00005116,0.0318,0.00007763,0.1026,0.92434,HP820
285,0.001484,0.022,0.0002588,0.1026,0.92091,HP820
286,0.0002558,0.0271,0.0002846,0.1026,0.92259,HP820
287,0.00005116,0.0454,0.00005175,0.1026,0.93015,HP820
288,0.0001023,0.0467,0.00005175,0.09322,0.92729,HP820
289,0.00005116,0.0227,0.00002588,0.1083,0.92456,HP820
290,0.00005116,0.0491,0.00002588,0.07565,0.92222,HP1225
291,0.00005116,0.0426,0.00005175,0.1026,0.92914,HP820
292,0.0002047,0.0472,0.000414,0.09017,0.92635,HP820
293,0.0001535,0.0254,0.00007763,0.1026,0.92197,HP820
294,0.001074,0.0292,0.00132,0.1026,0.92325,HP820
295,0.0009721,0.0451,0.0008539,0.1026,0.93001,HP820
296,0.0001023,0.0228,0.00005175,0.1083,0.92459,HP820
297,0.00005116,0.0438,0.0001553,0.1083,0.93209,HP820
298,0.00005116,0.0526,0.00002588,0.0834,0.92768,HP1225
299,0.0005116,0.0272,0.0003623,0.1026,0.92261,HP820
300,0.0004605,0.001,0.0002329,0.1083,0.92144,HP16
301,0.0002047,0.0222,0.0002329,0.1083,0.92443,HP820
302,0.00005116,0.0001,0.00002588,0.1083,0.92144,HP16
303,0.0001535,0.0485,0.0002329,0.09322,0.92838,HP820
304,0.0001535,0.0196,0.0001553,0.1026,0.92022,HP820
305,0.0004093,0.0551,0.0003105,0.08426,0.92977,HP1225
306,0.0001023,0.0922,0.00005175,0.07195,0.94302,HP1225
307,0.00005116,0.054,0.00005175,0.09017,0.93075,HP1225
308,0.00005116,0.0136,0.00007763,0.1083,0.92256,HP0
309,0.0001023,0.0504,0.00007763,0.09017,0.92844,HP1225
310,0.00005116,0.0381,0.00002588,0.1026,0.92708,HP820
311,0.0001535,0.0669,0.0001553,0.09322,0.9396,HP1225
312,0.0003581,0.0264,0.0001294,0.1026,0.92236,HP820
313,0.0005116,0.0565,0.0003105,0.08426,0.93081,HP1225
314,0.0002047,0.0386,0.0003623,0.09322,0.92254,HP820
315,0.001995,0.0244,0.003752,0.1026,0.92164,HP820
2041,0.00005116,0.0101,0.00005175,0.1083,0.92208,HP0
317,0.00005116,0.0651,0.00002588,0.08876,0.93771,HP1225
318,0.00005116,0.0497,0.00002588,0.1026,0.93184,HP1225
319,0.00005116,0.0465,0.00002588,0.09017,0.92586,HP1225
67618,0.0005116,0.0293,0.0007246,0.1083,0.92281,HP78
321,0.00005116,0.059,0.00002588,0.07195,0.92971,HP1225
322,0.00005116,0.0433,0.00002588,0.1026,0.92574,HP1225
323,0.00005116,0.0338,0.00002588,0.1026,0.92241,HP78
324,0.00005116,0.0012,0.00002588,0.1083,0.92145,HP16
325,0.00005116,0.0909,0.00002588,0.07249,0.94308,HP1225
326,0.00005116,0.0683,0.00002588,0.07249,0.93821,HP1225
327,0.00005116,0.0561,0.00007763,0.05858,0.92554,HP1225
328,0.0001023,0.0425,0.00005175,0.1026,0.92522,HP1225
329,0.00005116,0.0242,0.00002588,0.1026,0.92153,HP78
330,0.00005116,0.0367,0.00002588,0.1026,0.92255,HP1225
331,0.001126,0.0269,0.001682,0.1026,0.92241,HP78
332,0.00005116,0.0214,0.00002588,0.1026,0.92002,HP78
333,0.00005116,0.0431,0.00002588,0.08426,0.92087,HP1225
334,0.00005116,0.0432,0.00007763,0.09322,0.92385,HP1225
335,0.0001535,0.0534,0.0001811,0.09322,0.93133,HP1225
336,0.0004605,0.0488,0.0009316,0.1083,0.93191,HP1225
337,0.0001023,0.0525,0.00005175,0.09322,0.93083,HP1225
338,0.000307,0.0401,0.0001035,0.1083,0.92984,HP1225
339,0.00005116,0.0644,0.00002588,0.08426,0.9365,HP1225
340,0.00005116,0.0327,0.00002588,0.1026,0.92459,HP1225
341,0.0004093,0.0367,0.0003623,0.1026,0.92632,HP1225
117011,0.0001535,0.02,0.00007763,0.1083,0.92217,HP0
343,0.0005116,0.0427,0.001268,0.0834,0.92009,HP1225
344,0.0001023,0.0294,0.00005175,0.1026,0.9228,HP78
345,0.00005116,0.0833,0.00002588,0.05858,0.93278,HP1225
346,0.00005116,0.0534,0.00002588,0.07063,0.92483,HP1225
347,0.00005116,0.0541,0.00002588,0.08876,0.93041,HP1225
18786,0.00005116,0.0018,0.00002588,0.1083,0.92146,HP16
349,0.00307,0.0454,0.0006211,0.09322,0.92559,HP1225
350,0.0001023,0.0212,0.0001811,0.1026,0.92004,HP0
351,0.0001535,0.0416,0.000207,0.09322,0.92379,HP1225
352,0.00005116,0.0327,0.00002588,0.1026,0.92459,HP1225
353,0.0005116,0.008,0.0002846,0.1083,0.92184,HP0
354,0.0001023,0.0042,0.00007763,0.1083,0.92155,HP16
355,0.00005116,0.0455,0.00002588,0.09322,0.92605,HP1225
356,0.00005116,0.0909,0.00002588,0.07249,0.94308,HP1225
357,0.00005116,0.0014,0.00002588,0.1083,0.92145,HP16
358,0.004963,0.0452,0.001035,0.08426,0.92134,HP2000
68022,0.0001023,0.0181,0.000207,0.1083,0.92349,HP0
360,0.0001023,0.012,0.00005175,0.1083,0.92235,HP0
361,0.00174,0.0419,0.001346,0.09322,0.92382,HP1225
362,0.0001535,0.0336,0.000207,0.1026,0.92508,HP1225
363,0.00005116,0.0285,0.00005175,0.1026,0.92272,HP78
364,0.00005116,0.0101,0.00002588,0.1083,0.92208,HP0
365,0.00005116,0.0001,0.00002588,0.1083,0.92144,HP16
366,0.0006651,0.02,0.0002588,0.1026,0.92002,HP0
367,0.00005116,0.0438,0.00002588,0.1026,0.92962,HP1225
368,0.000921,0.0353,0.0006728,0.09322,0.92038,HP1225
369,0.0002047,0.0655,0.0001035,0.07063,0.93598,HP1225
35360,0.0007163,0.0339,0.001216,0.1026,0.92518,HP1225
371,0.002354,0.0197,0.001656,0.1083,0.92354,HP0
372,0.00005116,0.0184,0.0001294,0.1083,0.92356,HP0
373,0.00005116,0.0438,0.00002588,0.0834,0.92103,HP1225
374,0.0001023,0.052,0.0001294,0.08876,0.92901,HP1225
375,0.0002047,0.0302,0.0002329,0.1083,0.92651,HP78
376,0.0001023,0.0395,0.0001553,0.1026,0.9274,HP1225
377,0.00005116,0.0537,0.00002588,0.09017,0.93058,HP1225
378,0.0001023,0.0512,0.0001035,0.1026,0.93298,HP1225
379,0.00005116,0.0003,0.00002588,0.1083,0.92144,HP16
380,0.0002047,0.0156,0.0003364,0.1083,0.92293,HP0
381,0.0002047,0.0215,0.0005175,0.1026,0.9201,HP78
382,0.00005116,0.0004,0.00002588,0.1083,0.92144,HP16
383,0.00005116,0.0009,0.00002588,0.1083,0.92144,HP16
384,0.0001023,0.0613,0.00005175,0.09322,0.93619,HP1225
385,0.0002558,0.0429,0.0003623,0.08426,0.9207,HP1225
386,0.00005116,0.0001,0.00002588,0.1083,0.92144,HP16
387,0.00005116,0.0428,0.00007763,0.08426,0.92062,HP1225
388,0.00005116,0.074,0.00002588,0.09322,0.94356,HP1225
389,0.0001535,0.0536,0.0001294,0.09322,0.93146,HP1225
390,0.0004605,0.0212,0.0006728,0.1083,0.92391,HP0
391,0.00005116,0.0265,0.00005175,0.1026,0.92239,HP78
392,0.00005116,0.0433,0.00002588,0.1083,0.93179,HP1225
393,0.001484,0.0394,0.0002329,0.1083,0.93023,HP1225
394,0.001228,0.0383,0.0006469,0.1083,0.92977,HP1225
84825,0.0003581,0.0574,0.0002588,0.1083,0.93812,HP1225
396,0.00174,0.0282,0.004425,0.1083,0.92569,HP78
397,0.00005116,0.0001,0.00002588,0.1083,0.92144,HP16
398,0.0007675,0.0436,0.0004399,0.09322,0.92539,HP1225
399,0.0002047,0.0631,0.0001035,0.09322,0.93731,HP1225
400,0.0002558,0.0495,0.00007763,0.07249,0.92153,HP1225
401,0.0002047,0.0348,0.000207,0.09322,0.92042,HP1225
402,0.0001023,0.0625,0.00005175,0.09017,0.93158,HP2000
403,0.0001535,0.051,0.00007763,0.09017,0.9288,HP2000
404,0.0005116,0.0326,0.0003364,0.1083,0.9269,HP78
405,0.00005116,0.0909,0.00002588,0.09017,0.95173,HP1225
406,0.0001023,0.0701,0.00005175,0.09322,0.93257,HP2000
407,0.00005116,0.0242,0.00005175,0.1026,0.92153,HP78
408,0.00005116,0.0018,0.0001294,0.1083,0.92146,HP16
409,0.00005116,0.0478,0.00007763,0.09017,0.92657,HP2000
410,0.00005116,0.0238,0.00002588,0.1026,0.92135,HP78
411,0.0001023,0.0224,0.0002329,0.1026,0.92064,HP78
412,0.00005116,0.0461,0.00007763,0.08426,0.92312,HP2000
413,0.00005116,0.0365,0.00007763,0.1026,0.92377,HP78
414,0.00005116,0.0562,0.00005175,0.08876,0.93019,HP2000
415,0.0001023,0.0088,0.00005175,0.1083,0.92192,HP0
416,0.001586,0.024,0.005175,0.1083,0.92495,HP78
417,0.00005116,0.0123,0.00002588,0.1083,0.9224,HP0
418,0.00005116,0.0322,0.00002588,0.1083,0.92741,HP78
419,0.00005116,0.0286,0.00002588,0.1026,0.92315,HP78
420,0.00005116,0.0286,0.00007763,0.1026,0.92315,HP78
